Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Monitoring energy (nm),Log10 Decay time ( log10[ns]),Formula
7,4,0.2,3.8,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,168.6,58,9,49,385.5488,140.116,19.614,120.502,802.5,300,37,263,16.8,13.76,0,13.76,33,24,0.4,23.6,72.5054535,54.472216,1.134077,53.338139,298,400,614,5.886490725,Sr1.5Zn0.3CeO4Eu0.2
7,4,0.1,3.9,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,166.1,60.8,6.3,54.5,379.1144,140.192,15.1964,124.9956,804,320,18.5,301.5,16.895,13.76,0,13.76,33,24,0.2,23.8,72.50790172,54.472216,0.5670385,53.9051775,298,400,614,5.934498451,Sr1.6Zn0.3CeO4Eu0.1
5.069,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,88.527,40,0.747,39.253,190.2976636,91.224,1.8808236,89.3431764,527.54,180,1.44,178.56,12.6671,10.32,0,10.32,24.165,18,0.045,17.955,54.00700994,40.854162,0.065569644,40.78859236,298,395,614,6.079181246,CaZrO3Eu0.06Bi0.009
5.059,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,87.897,40,0.747,39.253,188.7780236,91.224,1.8808236,89.3431764,525.69,180,1.44,178.56,12.6671,10.32,0,10.32,24.145,18,0.045,17.955,53.95030609,40.854162,0.065569644,40.78859236,298,395,614,6.086359831,CaZrO3Eu0.05Bi0.009
5.049,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,87.267,40,0.747,39.253,187.2583836,91.224,1.8808236,89.3431764,523.84,180,1.44,178.56,12.6671,10.32,0,10.32,24.125,18,0.045,17.955,53.89360224,40.854162,0.065569644,40.78859236,298,395,614,6.093421685,CaZrO3Eu0.04Bi0.009
5.039,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,86.637,40,0.747,39.253,185.7387436,91.224,1.8808236,89.3431764,521.99,180,1.44,178.56,12.6671,10.32,0,10.32,24.105,18,0.045,17.955,53.83689839,40.854162,0.065569644,40.78859236,298,395,614,6.10720997,CaZrO3Eu0.03Bi0.009
5.029,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,86.007,40,0.747,39.253,184.2191036,91.224,1.8808236,89.3431764,520.14,180,1.44,178.56,12.6671,10.32,0,10.32,24.085,18,0.04,17.96,53.78019454,40.854162,0.065569644,40.78859236,298,395,614,6.120573931,CaZrO3Eu0.02Bi0.009
5.019,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,85.377,40,0.63,39.37,182.6994636,91.224,1.51964,89.70436,518.29,180,1.44,178.56,12.6671,10.32,0,10.32,24.065,18,0.02,17.98,53.72349069,40.854162,0.05670385,40.79745815,298,395,614,6.130333768,CaZrO3Eu0.01Bi0.009
13,8,1,7,179,74,8,66,421.875062,183.84,15.999,167.841,700,220,60,160,8.15,3.44,0,3.44,20,6,1,5,41.97981854,13.618054,4.34066354,9.27739046,254,74,15,59,572.966362,183.84,30.973762,152.866238,1340,480,100,380,33.05,27.52,0,27.52,63,48,2,46,141.6468601,108.944432,5.670385,103.274047,298,395,614,6.268343914,K2WO8PEu1
62,36,0.2,35.8,208,73,8,65,490.4944113,180.94788,15.999,164.94888,870,200,60,140,9.01,3.44,0,3.44,21,6,1,5,48.1586389,13.618054,5.1390767,8.4789773,793,288,12.6,275.4,1703.599419,575.964,30.3928,545.5712,6087,2340,37,2303,160.35,123.84,0,123.84,288,216,0.4,215.6,677.9220931,490.249944,1.134077,489.115867,298,394,614,6.334453751,Na13Sr1.8Ta2P9O36Eu0.2
62,36,0.2,35.8,211,73,3,70,497.4344113,180.94788,6.94,174.00788,1015,200,60,140,9.99,3.44,0,3.44,22,6,1,5,53.55035366,13.618054,5.1390767,8.4789773,786,288,0.6,287.4,1687.463419,575.964,1.388,574.576,6076,2340,29,2311,160.356,123.84,0,123.84,287.8,216,0.2,215.8,677.8614626,490.249944,1.078342952,489.171601,298,394,614,6.342422681,Na13Sr1.6Ta2P9O36Li0.2Eu0.2
62,36,0.2,35.8,227,73,8,65,529.5927113,180.94788,15.999,164.94888,1090,220,60,160,9.83,3.44,0,3.44,22,6,1,5,52.49930244,13.618054,4.34066354,9.27739046,789.2,288,3.8,284.2,1693.895079,575.964,7.81966,568.14434,6091,2340,37,2303,160.324,123.84,0,123.84,287.8,216,0.2,215.8,677.6512523,490.249944,0.868132708,489.3818113,298,394,614,6.344392274,Na13Sr1.6Ta2P9O36K0.2Eu0.2
62,36,0.2,35.8,219,73,8,65,513.4841806,180.94788,15.999,164.94888,1050,200,60,140,9.94,3.44,0,3.44,22,6,1,5,53.2977156,13.618054,5.1390767,8.4789773,787.6,288,2.2,285.8,1690.673372,575.964,4.597953856,571.3660461,6083,2340,36,2304,160.346,123.84,0,123.84,287.8,216,0.2,215.8,677.810935,490.249944,1.02781534,489.2221287,298,394,614,6.348304863,Na13Sr1.6Ta2P9O36Na0.2Eu0.2
13,8,0.1,7.9,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,251.6,74,3.9,70.1,566.660546,183.84,8.890584,174.949416,1339.5,480,18,462,33.172,27.52,0,27.52,63.1,48,0.3,47.7,141.7015476,108.944432,0.621726,108.322706,298,395,614,6.356599436,K2Y0.1WO8PEu0.9
13,8,0.3,7.7,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,246.8,74,11.7,62.3,554.048914,183.84,26.671752,157.168248,1338.5,480,54,426,33.416,27.52,0,27.52,63.3,48,0.9,47.1,141.8109226,108.944432,1.865178,107.079254,298,395,614,6.376941757,K2Y0.3WO8PEu0.7
19,9,0.15,8.85,118,63,3,60,274.61884,151.964,6.94,145.024,655,185,60,125,7.68,3.44,0,3.44,15,6,1,5,39.19543276,13.618054,5.391714761,8.226339239,164.4,72,5.85,66.15,360.566276,143.991,13.335876,130.655124,1849.25,870,27,843,43.143,30.96,0,30.96,71.15,54,0.45,53.55,185.5592478,122.562486,0.932589,121.629897,298,393,614,6.380211242,Li6Y0.15B3O9Eu0.85
13,8,0.5,7.5,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,242,74,15,59,541.437282,183.84,30.973762,152.866238,1337.5,480,90,390,33.66,27.52,0,27.52,63.5,48,1,47,141.9202976,108.944432,2.8351925,106.1092395,298,395,614,6.392345155,K2Y0.5WO8PEu0.5
13,8,0.3,7.7,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,237.2,74,15,59,528.82565,183.84,30.973762,152.866238,1336.5,480,55.5,424.5,33.904,27.52,0,27.52,63.7,48,0.6,47.4,142.0296726,108.944432,1.7011155,107.2433165,298,395,614,6.401228167,K2Y0.7WO8PEu0.3
13,8,0.1,7.9,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,232.4,74,6.3,67.7,516.214018,183.84,15.1964,168.6436,1335.5,480,18.5,461.5,34.148,27.52,0,27.52,63.9,48,0.2,47.8,142.1390476,108.944432,0.5670385,108.3773935,298,395,614,6.406710459,K2Y0.9WO8PEu0.1
13,8,0.05,7.95,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,231.2,74,3.15,70.85,513.06111,183.84,7.5982,176.2418,1335.25,480,9.25,470.75,34.209,27.52,0,27.52,63.95,48,0.1,47.9,142.1663913,108.944432,0.28351925,108.6609128,298,395,614,6.409595019,K2Y0.95WO8PEu0.05
14,8,0.2,7.8,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,196.4,64,12.6,51.4,429.2750718,139.97344,30.3928,109.58064,1397,540,37,503,35.49,27.52,0,27.52,63,48,0.4,47.6,150.8098079,108.944432,1.134077,107.810355,298,393,614,6.471291711,Na3Lu0.8P2O8Eu0.2
14,8,0.4,7.6,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,194.8,64,25.2,38.8,424.6745118,127.992,60.7856,67.2064,1399,540,74,466,35.29,27.52,0,27.52,63,48,0.8,47.2,150.8587107,108.944432,2.268154,106.676278,298,393,614,6.484299839,Na3Lu0.6P2O8Eu0.4
14,8,0.4,7.6,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,193.2,64,28.4,35.6,420.0739518,127.992,61.947524,66.044476,1401,540,70,470,35.09,27.52,0,27.52,63,48,0.8,47.2,150.9076135,108.944432,2.1703484,106.7740836,298,393,614,6.488550717,Na3Lu0.4P2O8Eu0.6
14,8,0.2,7.8,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,191.6,64,14.2,49.8,415.4733918,127.992,34.99336,92.99864,1403,540,35,505,34.89,27.52,0,27.52,63,48,0.4,47.6,150.9565163,108.944432,1.0851742,107.8592578,298,393,614,6.501059262,Na3Lu0.2P2O8Eu0.8
14,8,1,7,97,63,8,55,221.9265313,151.964,15.999,135.965,525,185,60,125,6.56,3.44,0,3.44,14,6,1,5,34.9142017,13.618054,5.1390767,8.4789773,190,64,30,34,410.8728318,151.964,61.947524,90.016476,1405,540,185,355,34.69,27.52,0,27.52,63,48,2,46,151.0054191,108.944432,5.670385,103.274047,298,393,614,6.521138084,Na3P2O8Eu1
12,8,0.05,7.95,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,267.05,84,3.15,80.85,610.045652,191.9,7.5982,184.3018,1210,480,8.75,471.25,33.771,27.52,0,27.52,63,48,0.1,47.9,133.1384857,108.944432,0.28351925,108.6609128,298,295,615,0.689308859,CsGd0.9Mo2O8Eu0.05Dy0.05
12,8,0.04,7.96,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,267.03,84,2.64,81.36,609.993152,191.9,6.5,185.4,1210.05,480,7,473,33.7708,27.52,0,27.52,63,48,0.08,47.92,133.1405932,108.944432,0.237562,108.70687,298,295,615,0.712649702,CsGd0.91Mo2O8Eu0.05Dy0.04
12,8,0.03,7.97,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,267.01,84,1.98,82.02,609.940652,191.9,4.875,187.025,1210.1,480,5.25,474.75,33.7706,27.52,0,27.52,63,48,0.06,47.94,133.1427006,108.944432,0.1781715,108.7662605,298,295,615,0.725911632,CsGd0.92Mo2O8Eu0.05Dy0.03
12,8,0.02,7.98,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,266.99,84,1.32,82.68,609.888152,191.9,3.25,188.65,1210.15,480,3.5,476.5,33.7704,27.52,0,27.52,63,48,0.04,47.96,133.1448081,108.944432,0.118781,108.825651,298,295,615,0.740362689,CsGd0.93Mo2O8Eu0.05Dy0.02
12,8,0.01,7.99,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,266.97,84,0.66,83.34,609.835652,191.9,1.625,190.275,1210.2,480,1.75,478.25,33.7702,27.52,0,27.52,63,48,0.02,47.98,133.1469155,108.944432,0.0593905,108.8850415,298,295,615,0.757396029,CsGd0.94Mo2O8Eu0.05Dy0.01
12,8,0.05,7.95,232,64,8,56,554.068452,157.25,15.999,141.251,830,260,60,200,7.59,3.44,0,3.44,17,6,1,5,36.42457055,13.618054,3.893905548,9.724148452,266.95,84,3.15,80.85,609.783152,191.9,7.5982,184.3018,1210.25,480,9.25,470.75,33.77,27.52,0,27.52,63,48,0.1,47.9,133.149023,108.944432,0.28351925,108.6609128,298,295,615,0.8162413,CsGd0.95Mo2O8Eu0.05
6.07,4,0.07,3.93,147,64,9,55,351.2021724,157.25,18.99840316,138.2515968,595,185,50,135,6.11,3.98,0,3.98,12,7,1,6,34.3820777,17.42282,5.1390767,12.2837433,115.41,64,4.41,59.59,266.8708619,157.25,10.63748,146.61252,572.95,200,12.95,187.05,18.05,15.92,0,15.92,31.14,28,0.14,27.86,81.37707965,69.69128,0.39692695,69.29435305,298,396,615,3.669928368,NaGdF4Eu0.07
18.73,11,0.09,10.91,212,74,8,66,512.1197693,183.84,15.999,167.841,775,215,60,155,6.96,3.44,0,3.44,17,6,1,5,37.5032097,13.618054,5.1390767,8.4789773,467.51,203.84,5.67,198.17,1103.195579,499.87028,13.67676,486.19352,2089.25,782.6,16.65,765.95,46.3396,37.84,0,37.84,87.46,66,0.18,65.82,195.285599,149.798594,0.51033465,149.2882594,298,395,615,4.838849091,Ba3.64Na2W2O11Eu0.09
10,6,0.1,5.9,166,63,3,60,382.778,151.964,6.94,145.024,885,200,60,140,8.84,3.44,0,3.44,19,6,1,5,45.11368596,13.618054,5.391714761,8.226339239,177,68.4,0.3,68.1,389.8554,157.716,0.694,157.022,1048,360,14.5,345.5,25.918,20.64,0,20.64,47.9,36,0.1,35.9,107.8039599,81.708324,0.539171476,81.16915252,298,464,615,5.31386722,Sr1.8Li0.1MgMoO6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,183.4,68.4,0.3,68.1,407.4334,157.716,0.694,157.022,1046,360,14.5,345.5,25.826,20.64,0,20.64,47.9,36,0.1,35.9,107.9582799,81.708324,0.539171476,81.16915252,298,464,615,5.344392274,Sr1.8Li0.1MgMo0.8W0.2O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,189.8,68.4,0.3,68.1,425.0114,157.716,0.694,157.022,1044,360,14.5,345.5,25.734,20.64,0,20.64,47.9,36,0.1,35.9,108.1125999,81.708324,0.539171476,81.16915252,298,464,615,5.367355921,Sr1.8Li0.1MgMo0.6W0.4O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,196.2,68.4,0.3,68.1,442.5894,157.716,0.694,157.022,1042,360,14.5,345.5,25.642,20.64,0,20.64,47.9,36,0.1,35.9,108.2669199,81.708324,0.539171476,81.16915252,298,464,615,5.403120521,Sr1.8Li0.1MgMo0.4W0.6O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,202.6,68.4,0.3,68.1,460.1674,157.716,0.694,157.022,1040,360,14.5,345.5,25.55,20.64,0,20.64,47.9,36,0.1,35.9,108.4212399,81.708324,0.539171476,81.16915252,298,464,615,5.465382851,Sr1.8Li0.1MgMo0.2W0.8O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,205.8,68.4,0.3,68.1,468.9564,165.456,0.694,164.762,1039,360,14.5,345.5,25.504,20.64,0,20.64,47.9,36,0.1,35.9,108.4983999,81.708324,0.539171476,81.16915252,298,464,615,5.484299839,Sr1.8Li0.1MgMo0.1W0.9O6Eu0.1
10,6,0.1,5.9,198,74,3,71,470.668,183.84,6.94,176.9,875,200,60,140,8.38,3.44,0,3.44,19,6,1,5,45.88528596,13.618054,5.391714761,8.226339239,209,74,0.3,73.7,477.7454,183.84,0.694,183.146,1038,360,14.5,345.5,25.458,20.64,0,20.64,47.9,36,0.1,35.9,108.5755599,81.708324,0.539171476,81.16915252,298,464,615,5.499687083,Sr1.8Li0.1MgWO6Eu0.1
12.1,8,0.5,7.5,190,63,8,55,442.89647,151.964,15.999,135.965,765,195,60,135,7.7,3.44,0,3.44,19,6,2,4,38.0709242,13.618054,5.5769,8.041154,252.8,84,10,74,570.01487,191.9,20.039,171.861,1166,480,90,390,33.44,27.52,0,27.52,65.2,48,1,47,135.1650006,108.944432,3.0565776,105.8878544,298,395,615,5.5774918,Ca0.5LaMo2O8Eu0.6
12.13,8,0.03,7.97,273,83,8,75,651.87687,208.9804,15.999,192.9814,925,195,60,135,9.6,3.44,0,3.44,24,6,2,4,45.3564402,13.618054,5.5769,8.041154,255.29,84,2.49,81.51,576.284282,191.9,6.269412,185.630588,1170.8,480,4.8,475.2,33.497,27.52,0,27.52,65.35,48,0.15,47.85,135.3835661,108.944432,0.21856548,108.7258665,298,395,615,5.606381365,Ca0.5LaMo2O8Eu0.6Bi0.03
28.8,20,0.1,19.9,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,552.1,210,3,207,1246.4414,479.75,6.94,472.81,2574.5,1200,18.5,1181.5,83.82,68.8,0,68.8,156.6,120,0.2,119.8,330.3864325,272.36108,0.5670385,271.7940415,298,395,615,5.619093331,LiGd2.7Mo5O20Eu0.1
28.4,20,0.3,19.7,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,526.3,210,3,207,1182.4842,479.75,6.94,472.81,2503.5,1200,55.5,1144.5,83.1,68.8,0,68.8,155.8,120,0.6,119.4,327.8306319,272.36108,1.7011155,270.6599645,298,395,615,5.62324929,LiGd2.1Mo5O20Eu0.3
27.4,20,0.6,19.4,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,461.8,210,3,207,1022.5912,479.75,6.94,472.81,2326,1200,108,1092,81.3,68.8,0,68.8,153.8,120,1,119,321.4411304,272.36108,3.6898776,268.6712024,298,395,615,5.62324929,LiGd0.6Mo5O20Eu0.8
28,20,0.5,19.5,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,500.5,210,3,207,1118.527,479.75,6.94,472.81,2432.5,1200,92.5,1107.5,82.38,68.8,0,68.8,155,120,1,119,325.2748313,272.36108,2.8351925,269.5258875,298,395,615,5.625312451,LiGd1.5Mo5O20Eu0.5
27.2,20,0.3,19.7,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,448.9,210,3,207,990.6126,479.75,6.94,472.81,2290.5,1200,54,1146,80.94,68.8,0,68.8,153.4,120,0.6,119.4,320.1632301,272.36108,1.8449388,270.5161412,298,395,615,5.625312451,LiGd0.3Mo5O20Eu0.9
27,20,1,19,116,63,3,60,270.853,151.964,6.94,145.024,535,185,60,125,6.58,3.44,0,3.44,15,6,1,5,31.77258376,13.618054,5.391714761,8.226339239,436,210,3,207,958.634,479.75,6.94,472.81,2255,1200,145,1055,80.58,68.8,0,68.8,153,120,1,119,318.8853298,272.36108,5.391714761,266.9693652,298,395,615,5.625312451,LiMo5O20Eu1
27.6,20,0.7,19.3,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,474.7,210,3,207,1054.5698,479.75,6.94,472.81,2361.5,1200,129.5,1070.5,81.66,68.8,0,68.8,154.2,120,1,119,322.7190307,272.36108,3.9692695,268.3918105,298,395,615,5.62838893,LiGd0.9Mo5O20Eu0.7
6.24,4,0.24,3.76,133,63,8,55,303.991,151.964,15.999,135.965,570,185,60,125,6.6,3.44,0,3.44,16,6,2,4,32.4940242,13.618054,5.670385,7.947669,109.12,42,15.12,26.88,236.49536,95.95,36.47136,59.47864,609.4,240,44.4,195.6,16.92,13.76,0,13.76,32.48,24,0.48,23.52,69.0386936,54.472216,1.3608924,53.1113236,298,395,615,5.651278014,CaMoO4Eu0.24
6,4,0.07,3.93,151,63,8,55,351.533,151.964,15.999,135.965,590,200,60,140,6.55,3.44,0,3.44,16,6,2,4,32.0757362,13.618054,5.670385,7.947669,113.75,42,4.41,37.59,252.07008,95.95,10.63748,85.31252,583.95,240,12.95,227.05,16.8035,13.76,0,13.76,32,24,0.14,23.86,67.25779945,54.472216,0.39692695,54.07528905,298,290,615,5.688419822,Sr0.93MoO4Eu0.07
6,4,0.07,3.93,162,63,8,55,374.5227693,151.964,15.999,135.965,770,200,60,140,7.48,3.44,0,3.44,17,6,1,5,37.2148129,13.618054,5.1390767,8.4789773,111.32,42,0.99,41.01,246.2533592,95.95,2.069079235,93.88092076,582.15,240,12.95,227.05,16.8017,13.76,0,13.76,31.91,24,0.09,23.91,67.2077783,54.472216,0.39692695,54.07528905,298,290,615,5.698970004,Sr0.84MoO4Na0.09Eu0.07
6,4,0.01,3.99,151,63,8,55,351.533,151.964,15.999,135.965,590,200,60,140,6.55,3.44,0,3.44,16,6,2,4,32.0757362,13.618054,5.670385,7.947669,112.25,42,0.63,41.37,248.20944,95.95,1.51964,94.43036,584.85,240,1.85,238.15,16.8605,13.76,0,13.76,32,24,0.02,23.98,67.25926838,54.472216,0.05670385,54.41551215,298,290,615,5.704150517,Sr0.99MoO4Eu0.01
14,8,0.06,7.94,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.52,114,3.78,110.22,666.321632,262.86,9.11784,253.74216,1525.6,600,11.1,588.9,34.57,27.52,0,27.52,66,48,0.12,47.88,144.9619494,108.944432,0.3402231,108.6042089,298,319,615,5.719248398,Sr3Lu0.94V2O8Eu0.06
48,32,2,30,204,74,3,71,496.07,183.84,6.94,176.9,740,215,60,155,7.01,3.44,0,3.44,17,6,1,5,37.75584776,13.618054,5.211664,8.40639,1158,592,9,583,2734.054,1470.72,20.82,1449.9,4420,1920,430,1490,128.4,110.08,0,110.08,253,192,3,189,542.2995953,435.777728,10.423328,425.3544,298,395,615,5.722633923,Li3Ba2W8O32Eu3
5,3,0.05,2.95,168,63,8,55,392.2553,151.964,15.999,135.965,820,220,60,160,6.69,3.44,0,3.44,15,6,1,5,35.66888654,13.618054,4.34066354,9.27739046,100.13,49.84,1.14,48.7,228.029128,122.22103,2.345898,119.875132,533.8,191.35,9.25,182.1,12.7013,10.32,0,10.32,23.94,18,0.06,17.94,52.86462202,40.854162,0.260439812,40.59372219,475,397,615,5.733197265,Ba0.89TiO3K0.06Eu0.05
14,8,0.04,7.96,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.68,114,2.52,111.48,666.781688,262.86,6.07856,256.78144,1525.4,600,7.4,592.6,34.59,27.52,0,27.52,66,48,0.08,47.92,144.9570592,108.944432,0.2268154,108.7176166,298,319,615,5.733598461,Sr3Lu0.96V2O8Eu0.04
14,8,0.02,7.98,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.84,114,1.26,112.74,667.241744,262.86,3.03928,259.82072,1525.2,600,3.7,596.3,34.61,27.52,0,27.52,66,48,0.04,47.96,144.9521689,108.944432,0.1134077,108.8310243,298,319,615,5.742882171,Sr3Lu0.98V2O8Eu0.02
12.6,8,0.6,7.4,220,74,8,66,532.0427693,183.84,15.999,167.841,740,185,60,125,7.27,3.44,0,3.44,17,6,1,5,38.4413417,13.618054,5.1390767,8.4789773,324.8,148,11,137,767.0901693,367.68,22.98976928,344.6902307,1221,480,111,369,33.05,27.52,0,27.52,64.2,48,1,47,139.3635957,108.944432,3.402231,105.542201,298,395,615,5.749195042,NaGdW2O8Eu0.6
6,4,0.07,3.93,162,63,8,55,374.5227693,151.964,15.999,135.965,770,200,60,140,7.48,3.44,0,3.44,17,6,1,5,37.2148129,13.618054,5.1390767,8.4789773,111.86,42,0.77,41.23,247.5459638,95.95,1.60928385,94.34071615,582.55,240,12.6,227.4,16.8021,13.76,0,13.76,31.93,24,0.07,23.93,67.21889411,54.472216,0.359735369,54.11248063,298,290,615,5.749736316,Sr0.86MoO4Na0.07Eu0.07
14,8,0.009,7.991,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.928,114,0.567,113.433,667.4947748,262.86,1.367676,261.492324,1525.09,600,1.665,598.335,34.621,27.52,0,27.52,66,48,0.018,47.982,144.9494792,108.944432,0.051033465,108.8933985,298,319,615,5.751740874,Sr3Lu0.991V2O8Eu0.009
