Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Monitoring energy (nm),2nd Excitation max. (nm),Formula
29,17,0.5,16.5,196,64,5,59,473.35,157.25,10.81,146.44,725,215,60,155,7.57,3.44,0,3.44,15,6,2,4,38.947918,13.618054,5.211664,8.40639,592.5,288,25,263,1384.294,707.625,54.05,653.575,2777.5,1020,92.5,927.5,75.86,58.48,0,58.48,131,102,1,101,313.9296155,231.506918,2.8351925,228.6717255,298,615,475,Ba2Gd4.5B5O17Eu0.5
10,6,0.1,5.9,198,74,3,71,470.668,183.84,6.94,176.9,875,200,60,140,8.38,3.44,0,3.44,19,6,1,5,45.88528596,13.618054,5.391714761,8.226339239,209,74,0.3,73.7,477.7454,183.84,0.694,183.146,1038,360,14.5,345.5,25.458,20.64,0,20.64,47.9,36,0.1,35.9,108.5755599,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgWO6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,205.8,68.4,0.3,68.1,468.9564,165.456,0.694,164.762,1039,360,14.5,345.5,25.504,20.64,0,20.64,47.9,36,0.1,35.9,108.4983999,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgMo0.1W0.9O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,202.6,68.4,0.3,68.1,460.1674,157.716,0.694,157.022,1040,360,14.5,345.5,25.55,20.64,0,20.64,47.9,36,0.1,35.9,108.4212399,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgMo0.2W0.8O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,196.2,68.4,0.3,68.1,442.5894,157.716,0.694,157.022,1042,360,14.5,345.5,25.642,20.64,0,20.64,47.9,36,0.1,35.9,108.2669199,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgMo0.4W0.6O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,189.8,68.4,0.3,68.1,425.0114,157.716,0.694,157.022,1044,360,14.5,345.5,25.734,20.64,0,20.64,47.9,36,0.1,35.9,108.1125999,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgMo0.6W0.4O6Eu0.1
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,183.4,68.4,0.3,68.1,407.4334,157.716,0.694,157.022,1046,360,14.5,345.5,25.826,20.64,0,20.64,47.9,36,0.1,35.9,107.9582799,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgMo0.8W0.2O6Eu0.1
10,6,0.1,5.9,166,63,3,60,382.778,151.964,6.94,145.024,885,200,60,140,8.84,3.44,0,3.44,19,6,1,5,45.11368596,13.618054,5.391714761,8.226339239,177,68.4,0.3,68.1,389.8554,157.716,0.694,157.022,1048,360,14.5,345.5,25.918,20.64,0,20.64,47.9,36,0.1,35.9,107.8039599,81.708324,0.539171476,81.16915252,298,615,530,Sr1.8Li0.1MgMoO6Eu0.1
6,4,0.4,3.6,166,83,9,74,402.9325724,208.9804,18.99840316,189.9819968,575,185,50,135,6.81,3.98,0,3.98,15,7,1,6,35.5177977,17.42282,5.1390767,12.2837433,122,49.8,11,38.8,285.1572219,125.38824,22.98976928,102.3984707,550,200,74,126,17.99,15.92,0,15.92,32.8,28,0.8,27.2,81.4698203,69.69128,2.268154,67.423126,298,616,316,NaBi0.6F4Eu0.4
6.05,4,0.05,3.95,143,63,8,55,329.293,151.964,15.999,135.965,525,185,60,125,7.25,3.44,0,3.44,26,12,2,10,35.775068,13.618054,5.670385,7.947669,107.15,42,3.15,38.85,232.9242,95.95,7.5982,88.3518,529.25,240,9.25,230.75,17.57,13.76,0,13.76,42.1,24,0.1,23.9,71.24236425,54.472216,0.28351925,54.18869675,298,616,380,ZnMoO4Eu0.05
6,4,0.05,3.95,155,63,8,55,353.598,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421303,13.618054,5.670385,7.947669,103.85,42,1.2,40.8,225.5477,95.95,2.4305,93.5195,524,240,9.25,230.75,17.4535,13.76,0,13.76,40.5,24,0.1,23.9,70.5978579,54.472216,0.28351925,54.18869675,298,616,380,Mg0.10Zn0.85MoO4Eu0.05
6,4,0.05,3.95,155,63,8,55,353.598,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421303,13.618054,5.670385,7.947669,102.05,42,2.4,39.6,221.4402,95.95,4.861,91.089,525.5,240,9.25,230.75,17.4195,13.76,0,13.76,39.5,24,0.1,23.9,70.4230615,54.472216,0.28351925,54.18869675,298,616,380,Mg0.20Zn0.75MoO4Eu0.05
6,4,0.05,3.95,155,63,8,55,353.598,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421303,13.618054,5.670385,7.947669,100.25,42,3.15,38.85,217.3327,95.95,7.2915,88.6585,527,240,9.25,230.75,17.3855,13.76,0,13.76,38.5,24,0.1,23.9,70.2482651,54.472216,0.28351925,54.18869675,298,616,380,Mg0.30Zn0.65MoO4Eu0.05
6,4,0.05,3.95,155,63,8,55,353.598,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421303,13.618054,5.670385,7.947669,98.45,42,3.15,38.85,213.2252,95.95,7.5982,88.3518,528.5,240,9.25,230.75,17.3515,13.76,0,13.76,37.5,24,0.1,23.9,70.0734687,54.472216,0.28351925,54.18869675,298,616,380,Mg0.40Zn0.55MoO4Eu0.05
6,4,0.01,3.99,238,83,8,75,562.5784,208.9804,15.999,192.9814,835,185,60,125,10.46,3.44,0,3.44,33,12,2,10,50.706819,13.618054,5.670385,7.947669,104.38,42,0.83,41.17,226.983704,95.95,2.089804,93.860196,524.25,240,1.6,238.4,17.456,13.76,0,13.76,40.43,24,0.05,23.95,70.57677107,54.472216,0.07285516,54.39936084,298,616,380,Mg0.10Zn0.84MoO4Eu0.05Bi0.01
6,4,0.03,3.97,238,83,8,75,562.5784,208.9804,15.999,192.9814,835,185,60,125,10.46,3.44,0,3.44,33,12,2,10,50.706819,13.618054,5.670385,7.947669,105.44,42,1.2,40.8,229.855712,95.95,2.4305,93.5195,524.75,240,4.8,235.2,17.461,13.76,0,13.76,40.29,24,0.1,23.9,70.53459741,54.472216,0.21856548,54.25365052,298,616,380,Mg0.10Zn0.82MoO4Eu0.05Bi0.03
42,24,0.05,23.95,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,860.35,557.2,3.15,554.05,1981.817228,1366.40365,7.5982,1358.80545,4288.5,2139.25,9.25,2130,112.5155,82.56,0,82.56,208,144,0.1,143.9,476.7386281,326.833296,0.28351925,326.5497768,298,616,382,Ba9.95F2P6O24Eu0.05
42,24,0.07,23.93,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,860.49,556.08,4.41,551.67,1982.109968,1363.65711,10.63748,1353.01963,4287.9,2134.95,12.95,2122,112.4977,82.56,0,82.56,208,144,0.14,143.86,476.7478025,326.833296,0.39692695,326.4363691,298,616,382,Ba9.93F2P6O24Eu0.07
42,24,0.1,23.9,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,860.7,554.4,6.3,548.1,1982.549078,1359.5373,15.1964,1344.3409,4287,2128.5,18.5,2110,112.471,82.56,0,82.56,208,144,0.2,143.8,476.7615641,326.833296,0.5670385,326.2662575,298,616,382,Ba9.9F2P6O24Eu0.1
42,24,0.2,23.8,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,861.4,548.8,12.6,536.2,1984.012778,1345.8046,30.3928,1315.4118,4284,2107,37,2070,112.382,82.56,0,82.56,208,144,0.4,143.6,476.8074362,326.833296,1.134077,325.699219,298,616,382,Ba9.8F2P6O24Eu0.2
42,24,0.3,23.7,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,862.1,543.2,18,525.2,1985.476478,1332.0719,37.99680633,1294.075094,4281,2085.5,55.5,2030,112.293,82.56,0,82.56,208,144,0.6,143.4,476.8533083,326.833296,1.7011155,325.1321805,298,616,382,Ba9.7F2P6O24Eu0.3
42,24,0.4,23.6,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,862.8,537.6,18,519.6,1986.940178,1318.3392,37.99680633,1280.342394,4278,2064,74,1990,112.204,82.56,0,82.56,208,144,0.8,143.2,476.8991804,326.833296,2.268154,324.565142,298,616,382,Ba9.6F2P6O24Eu0.4
42,24,0.5,23.5,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,863.5,532,18,514,1988.403878,1304.6065,37.99680633,1266.609694,4275,2042.5,92.5,1950,112.115,82.56,0,82.56,208,144,1,143,476.9450525,326.833296,2.8351925,323.9981035,298,616,382,Ba9.5F2P6O24Eu0.5
42,24,0.7,23.3,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,864.9,520.8,18,502.8,1991.331278,1277.1411,37.99680633,1239.144294,4269,1999.5,100,1899.5,111.937,82.56,0,82.56,208,144,1.4,142.6,477.0367967,326.833296,3.9692695,322.8640265,298,616,382,Ba9.3F2P6O24Eu0.7
42,24,1,23,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,867,504,18,486,1995.722378,1235.943,37.99680633,1197.946194,4260,1935,100,1835,111.67,82.56,0,82.56,208,144,2,142,477.174413,326.833296,5.670385,321.162911,298,616,382,Ba9F2P6O24Eu1
6,4,0.125,3.875,188,64,8,56,444.1527693,157.25,15.999,141.251,750,185,60,125,7.73,3.44,0,3.44,17,6,1,5,37.6697417,13.618054,5.1390767,8.4789773,111.375,42,5.5,36.5,249.4051346,95.95,11.49488464,84.45511536,565.625,240,23.125,216.875,16.835,13.76,0,13.76,31.5,24,0.25,23.75,67.14915598,54.472216,0.708798125,53.76341788,298,616,394,Na0.5Gd0.375MoO4Eu0.125
6.07,4,0.07,3.93,147,64,9,55,351.2021724,157.25,18.99840316,138.2515968,595,185,50,135,6.11,3.98,0,3.98,12,7,1,6,34.3820777,17.42282,5.1390767,12.2837433,115.41,64,4.41,59.59,266.8708619,157.25,10.63748,146.61252,572.95,200,12.95,187.05,18.05,15.92,0,15.92,31.14,28,0.14,27.86,81.37707965,69.69128,0.39692695,69.29435305,298,616,394,NaGdF4Eu0.07
4.964,3,0.05,2.95,142,63,8,55,322.9574393,151.964,15.999,135.965,790,220,60,160,6.79,3.44,0,3.44,15,6,1,5,35.52702924,13.618054,4.34066354,9.27739046,81.86,41,3.15,37.85,176.8758177,92.90637,7.5982,85.30817,517.05,180,9.25,170.75,12.71975,10.32,0,10.32,24.014,18,0.1,17.9,52.22877254,40.854162,0.28351925,40.57064275,298,616,395,K0.457Na0.457NbO3Eu0.05
5,3,0.005,2.995,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,82.74,41,0.415,40.585,178.8830847,92.90637,1.044902,91.861468,524.05,180,0.8,179.2,12.756375,10.32,0,10.32,24.07,18,0.025,17.975,52.41213609,40.854162,0.03642758,40.81773442,298,616,395,K0.4725Na0.4725NbO3Eu0.05Bi0.005
5,3,0.015,2.985,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,83.42,41,1.245,39.755,180.6624484,92.90637,3.134706,89.771664,523.65,180,2.4,177.6,12.766625,10.32,0,10.32,24.11,18,0.075,17.925,52.43759255,40.854162,0.10928274,40.74487926,298,616,395,K0.4675Na0.4675NbO3Eu0.05Bi0.015
5,3,0.025,2.975,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,84.1,41,2.075,38.925,182.441812,92.90637,5.22451,87.68186,523.25,180,4,176,12.776875,10.32,0,10.32,24.15,18,0.1,17.9,52.46304901,40.854162,0.1821379,40.6720241,298,616,395,K0.4625Na0.4625NbO3Eu0.05Bi0.025
5,3,0.04,2.96,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,85.12,41,3.15,37.85,185.1108575,92.90637,7.5982,85.30817,522.65,180,6.4,173.6,12.79225,10.32,0,10.32,24.21,18,0.1,17.9,52.5012337,40.854162,0.28351925,40.57064275,298,616,395,K0.455Na0.455NbO3Eu0.05Bi0.04
5,3,0.05,2.95,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,85.8,41,3.15,37.85,186.8902212,92.90637,7.5982,85.30817,522.25,180,8,172,12.8025,10.32,0,10.32,24.25,18,0.1,17.9,52.52669016,40.854162,0.28351925,40.57064275,298,616,395,K0.45Na0.45NbO3Eu0.05Bi0.05
5,3,0.05,2.95,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,87.16,41,3.15,37.85,190.4489485,92.90637,7.5982,85.30817,521.45,180,9.25,170.75,12.823,10.32,0,10.32,24.33,18,0.1,17.9,52.57760308,40.854162,0.28351925,40.57064275,298,616,395,K0.44Na0.44NbO3Eu0.05Bi0.07
5,3,0.05,2.95,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,89.2,41,3.15,37.85,195.7870394,92.90637,7.5982,85.30817,520.25,180,9.25,170.75,12.85375,10.32,0,10.32,24.45,18,0.1,17.9,52.65397245,40.854162,0.28351925,40.57064275,298,616,395,K0.425Na0.425NbO3Eu0.05Bi0.1
5,3,0.05,2.95,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,92.6,41,3.15,37.85,204.6838577,92.90637,7.5982,85.30817,518.25,180,9.25,170.75,12.905,10.32,0,10.32,24.65,18,0.1,17.9,52.78125475,40.854162,0.28351925,40.57064275,298,616,395,K0.4Na0.4NbO3Eu0.05Bi0.15
11.05,6,0.05,5.95,162,63,5,58,381.48,151.964,10.81,141.154,680,215,60,155,8.02,3.44,0,3.44,25,12,2,10,42.192321,13.618054,5.211664,8.40639,203.15,112,3.15,108.85,465.2462,274.654,7.5982,267.0558,1104.25,430,9.25,420.75,28.15,20.64,0,20.64,58.1,36,0.1,35.9,118.4054083,81.708324,0.28351925,81.42480475,298,616,465,Ba2ZnB2O6Eu0.05
10,6,0.2,5.8,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,230.4,73,12.6,60.4,527.46412,180.94788,30.3928,150.55508,1042,360,37,323,24.94,20.64,0,20.64,47,36,0.4,35.6,106.9589782,81.708324,1.134077,80.574247,298,616,465,Ca2Lu0.8TaO6Eu0.2
10,6,0.3,5.7,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,229.6,73,18.9,54.1,525.16384,180.94788,45.5892,135.35868,1043,360,55.5,304.5,24.84,20.64,0,20.64,47,36,0.6,35.4,106.9834296,81.708324,1.7011155,80.0072085,298,616,465,Ca2Lu0.7TaO6Eu0.3
10,6,0.4,5.6,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,228.8,73,25.2,47.8,522.86356,180.94788,60.7856,120.16228,1044,360,74,286,24.74,20.64,0,20.64,47,36,0.8,35.2,107.007881,81.708324,2.268154,79.44017,298,616,465,Ca2Lu0.6TaO6Eu0.4
10,6,0.5,5.5,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,228,73,31.5,41.5,520.56328,180.94788,75.982,104.96588,1045,360,87.5,272.5,24.64,20.64,0,20.64,47,36,1,35,107.0323324,81.708324,2.7129355,78.9953885,298,616,465,Ca2Lu0.5TaO6Eu0.5
10,6,0.4,5.6,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,227.2,73,28.4,44.6,518.263,180.94788,69.98672,110.96116,1046,360,70,290,24.54,20.64,0,20.64,47,36,0.8,35.2,107.0567838,81.708324,2.1703484,79.5379756,298,616,465,Ca2Lu0.4TaO6Eu0.6
10,6,0.3,5.7,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,226.4,73,21.3,51.7,515.96272,180.94788,52.49004,128.45784,1047,360,52.5,307.5,24.44,20.64,0,20.64,47,36,0.6,35.4,107.0812352,81.708324,1.6277613,80.0805627,298,616,465,Ca2Lu0.3TaO6Eu0.7
10,6,0.2,5.8,235,73,8,65,563.95568,180.94788,15.999,164.94888,745,185,60,125,6.94,3.44,0,3.44,17,6,2,4,38.3770352,13.618054,5.425871,8.192183,225.6,73,14.2,58.8,513.66244,180.94788,34.99336,145.95452,1048,360,35,325,24.34,20.64,0,20.64,47,36,0.4,35.6,107.1056866,81.708324,1.0851742,80.6231498,298,616,465,Ca2Lu0.2TaO6Eu0.8
26,16,1,15,156,74,8,66,374.7927693,183.84,15.999,167.841,560,185,60,125,6.07,3.44,0,3.44,15,6,1,5,32.2915457,13.618054,5.1390767,8.4789773,542,296,55,241,1258.256846,735.36,114.9488464,620.4111536,2585,960,185,775,66.49,55.04,0,55.04,127,96,2,94,280.7107525,217.888864,5.670385,212.218479,298,616,465,Na5W4O16Eu1
21.01,15,0.01,14.99,152,63,8,55,352.81884,151.964,15.999,135.965,570,185,60,125,6.82,3.44,0,3.44,17,6,2,4,32.598129,13.618054,5.670385,7.947669,366.63,168,0.63,167.37,803.11632,383.8,1.51964,382.28036,1841.85,900,1.85,898.15,62.68,51.6,0,51.6,120.02,90,0.02,89.98,245.1317539,204.27081,0.05670385,204.2141062,298,616,465,Y2Mo4O15Eu0.01
21.05,15,0.05,14.95,152,63,8,55,352.81884,151.964,15.999,135.965,570,185,60,125,6.82,3.44,0,3.44,17,6,2,4,32.598129,13.618054,5.670385,7.947669,369.15,168,3.15,164.85,809.19488,383.8,7.5982,376.2018,1849.25,900,9.25,890.75,62.68,51.6,0,51.6,120.1,90,0.1,89.9,245.3585693,204.27081,0.28351925,203.9872908,298,616,465,Y2Mo4O15Eu0.05
21.1,15,0.1,14.9,152,63,8,55,352.81884,151.964,15.999,135.965,570,185,60,125,6.82,3.44,0,3.44,17,6,2,4,32.598129,13.618054,5.670385,7.947669,372.3,168,6.3,161.7,816.79308,383.8,15.1964,368.6036,1858.5,900,18.5,881.5,62.68,51.6,0,51.6,120.2,90,0.2,89.8,245.6420885,204.27081,0.5670385,203.7037715,298,616,465,Y2Mo4O15Eu0.1
21.25,15,0.25,14.75,152,63,8,55,352.81884,151.964,15.999,135.965,570,185,60,125,6.82,3.44,0,3.44,17,6,2,4,32.598129,13.618054,5.670385,7.947669,381.75,168,15.75,152.25,839.58768,383.8,37.991,345.809,1886.25,900,46.25,853.75,62.68,51.6,0,51.6,120.5,90,0.5,89.5,246.4926463,204.27081,1.41759625,202.8532138,298,616,465,Y2Mo4O15Eu0.25
21.5,15,0.5,14.5,152,63,8,55,352.81884,151.964,15.999,135.965,570,185,60,125,6.82,3.44,0,3.44,17,6,2,4,32.598129,13.618054,5.670385,7.947669,397.5,168,31.5,136.5,877.57868,383.8,75.982,307.818,1932.5,900,92.5,807.5,62.68,51.6,0,51.6,121,90,1,89,247.9102425,204.27081,2.8351925,201.4356175,298,616,465,Y2Mo4O15Eu0.5
21.75,15,0.75,14.25,152,63,8,55,352.81884,151.964,15.999,135.965,570,185,60,125,6.82,3.44,0,3.44,17,6,2,4,32.598129,13.618054,5.670385,7.947669,413.25,168,47.25,120.75,915.56968,383.8,113.973,269.827,1978.75,900,138.75,761.25,62.68,51.6,0,51.6,121.5,90,1.5,88.5,249.3278388,204.27081,4.25278875,200.0180213,298,616,465,Y2Mo4O15Eu0.75
10.3,6,0.3,5.7,207,74,8,66,488.0036093,183.84,15.999,167.841,890,185,60,125,8.6,3.44,0,3.44,20,6,1,5,46.1550407,13.618054,5.1390767,8.4789773,202.9,74,11,63,461.6238093,183.84,22.98976928,160.8502307,1060.5,360,55.5,304.5,25.8,20.64,0,20.64,48.6,36,0.6,35.4,110.2760412,81.708324,1.7011155,80.0072085,298,616,465,NaYMgWO6Eu0.3
9.99,6,0.01,5.99,143,63,8,55,335.641,151.964,15.999,135.965,565,185,60,125,6.54,3.44,0,3.44,16,6,2,4,34.4112542,13.618054,5.670385,7.947669,160.23,59.6,0.63,58.97,344.54608,127.6,1.51964,126.08036,1038.25,536.4,1.85,534.55,25.72,20.64,0,20.64,47.98,36,0.02,35.98,108.9918903,81.708324,0.05670385,81.65162015,298,616,465,Ca2.98TeO6Eu0.01
9.9,6,0.1,5.9,143,63,8,55,335.641,151.964,15.999,135.965,565,185,60,125,6.54,3.44,0,3.44,16,6,2,4,34.4112542,13.618054,5.670385,7.947669,162.3,56,6.3,49.7,351.0088,127.6,15.1964,112.4036,1022.5,504,18.5,485.5,25.54,20.64,0,20.64,47.8,36,0.2,35.8,108.4018571,81.708324,0.5670385,81.1412855,298,616,465,Ca2.8TeO6Eu0.1
9.8,6,0.2,5.8,143,63,8,55,335.641,151.964,15.999,135.965,565,185,60,125,6.54,3.44,0,3.44,16,6,2,4,34.4112542,13.618054,5.670385,7.947669,164.6,52,12.6,39.4,358.1896,127.6,30.3928,97.2072,1005,468,37,431,25.34,20.64,0,20.64,47.6,36,0.4,35.6,107.7462645,81.708324,1.134077,80.574247,298,616,465,Ca2.6TeO6Eu0.2
4.925,3,0.15,2.85,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.2297142,13.618054,5.670385,7.947669,70.95,24,9.45,14.55,149.71905,47.997,22.7946,25.2024,487.25,180,27.75,152.25,12.635,10.32,0,10.32,23.85,18,0.3,17.7,53.27053503,40.854162,0.85055775,40.00360425,298,616,466,Ca0.775TiO3Eu0.15
5,3,0.15,2.85,116,63,3,60,262.848,151.964,6.94,145.024,710,185,60,125,6.96,3.44,0,3.44,15,6,1,5,37.62142896,13.618054,5.391714761,8.226339239,69.9,24,0.45,23.55,147.7542,47.997,1.041,46.956,495.5,180,21.75,158.25,12.707,10.32,0,10.32,23.85,18,0.15,17.85,53.6208056,40.854162,0.808757214,40.04540479,298,616,466,Ca0.7TiO3Li0.15Eu0.15
10,6,0.2,5.8,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,198.4,56.8,12.6,44.2,439.42261,139.97344,30.3928,109.58064,1042,360,37,323,25.04,20.64,0,20.64,47,36,0.4,35.6,106.1682582,81.708324,1.134077,80.574247,298,616,466,Ca2Lu0.8NbO6Eu0.2
10,6,0.3,5.7,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,197.6,49.7,18.9,30.8,437.12233,122.47676,45.5892,76.88756,1043,360,55.5,304.5,24.94,20.64,0,20.64,47,36,0.6,35.4,106.1927096,81.708324,1.7011155,80.0072085,298,616,466,Ca2Lu0.7NbO6Eu0.3
10,6,0.4,5.6,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,196.8,48,25.2,22.8,434.82205,104.98008,60.7856,44.19448,1044,360,74,286,24.84,20.64,0,20.64,47,36,0.8,35.2,106.217161,81.708324,2.268154,79.44017,298,616,466,Ca2Lu0.6NbO6Eu0.4
10,6,0.5,5.5,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,196,48,31.5,16.5,432.52177,95.994,75.982,20.012,1045,360,87.5,272.5,24.74,20.64,0,20.64,47,36,1,35,106.2416124,81.708324,2.7129355,78.9953885,298,616,466,Ca2Lu0.5NbO6Eu0.5
10,6,0.4,5.6,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,195.2,48,28.4,19.6,430.22149,95.994,69.98672,26.00728,1046,360,70,290,24.64,20.64,0,20.64,47,36,0.8,35.2,106.2660638,81.708324,2.1703484,79.5379756,298,616,466,Ca2Lu0.4NbO6Eu0.6
