Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),CIE x coordinate,Formula
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,101,28,1.26,26.74,217.51563,63.9626,3.03928,60.92332,673.45,220,3.7,216.3,17.676,6.88,0,6.88,32,12,0.04,11.96,78.18131076,29.06826,0.1134077,28.9548523,298,450,0.361,Sr0.73Ba0.25Si2O2N2Eu0.02
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,101,28,1.26,26.74,217.51563,63.9626,3.03928,60.92332,673.45,220,3.7,216.3,17.676,6.88,0,6.88,32,12,0.04,11.96,78.18131076,29.06826,0.1134077,28.9548523,298,450,0.361,Sr0.73Ba0.25Si2N2O2Eu0.02
18.98,12,0.01,11.99,188,63,8,55,430.400646,151.964,15.999,135.965,865,200,60,140,9.35,3.44,0,3.44,25,7,2,5,49.1212702,13.618054,5.670385,7.947669,291.93,108.3,0.63,107.67,631.6443313,249.717,1.51964,248.19736,1788.65,720,1.85,718.15,51.9635,41.28,0,41.28,96.56,72,0.02,71.98,218.2731235,163.416648,0.05670385,163.3599442,298,355,0.366,Sr2.85YP3O12Eu0.01Mn0.12
45.015,28,0.005,27.995,188,63,8,55,432.858276,151.964,15.999,135.965,860,195,60,135,9.28,3.44,0,3.44,25,7,2,5,48.8991982,13.618054,5.5769,8.041154,566.565,224,0.25,223.75,1165.705004,447.972,0.54938044,447.4226196,4197.325,1680,0.925,1679.075,121.7655,96.32,0,96.32,224.08,168,0.01,167.99,515.4103029,381.305512,0.028351925,381.2771601,298,365,0.367,Ca9LaP7O28Eu0.005Mn0.01
44.28,28,0.01,27.99,202,71,8,63,468.919606,174.9668,15.999,158.9678,840,185,60,125,9.18,3.44,0,3.44,24,7,2,5,48.7481692,13.618054,5.425871,8.192183,566.43,224,0.63,223.37,1173.908638,447.972,1.51964,446.45236,4042.25,1680,1.85,1678.15,120.964,96.32,0,96.32,221.96,168,0.02,167.98,510.8563514,381.305512,0.05670385,381.2488082,298,355,0.367,Ca8.19LuP7O28Eu0.01Mn0.08
18.95,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,273.965,111.15,0.315,110.835,588.0122749,256.2885,0.75982,255.52868,1768.725,720,0.925,719.075,52.01975,41.28,0,41.28,96,72,0.01,71.99,218.2727148,163.416648,0.028351925,163.3882961,298,350,0.368,Sr2.925ScP3O12Eu0.005Mn0.02
6,3,0.02,2.98,135,63,3,60,323.04,151.964,6.94,145.024,690,215,60,155,7.35,3.44,0,3.44,14,6,1,5,38.18983676,13.618054,5.211664,8.40639,88.14,54.88,1.26,53.62,203.36674,134.58046,3.03928,131.54118,624.4,210.7,3.7,207,14.2122,10.32,0,10.32,24,18,0.04,17.96,59.76473418,40.854162,0.1134077,40.7407543,298,325,0.368,LiBa0.98BO3Eu0.02
46.054,28,0.054,27.946,147,63,8,55,327.3845313,151.964,15.999,135.965,840,185,60,125,9.21,3.44,0,3.44,28,12,1,11,50.4215559,13.618054,5.1390767,8.4789773,553.402,224,3.402,220.598,1122.066159,447.972,8.206056,439.765944,4324.99,1680,9.99,1670.01,123.23,96.32,0,96.32,234.108,168,0.108,167.892,524.5701873,381.305512,0.30620079,380.9993112,298,378,0.368,Ca9NaZnP7O28Eu0.054
44.137,28,0.007,27.993,195,64,8,56,451.202806,157.25,15.999,141.251,845,185,60,125,9.38,3.44,0,3.44,24,7,2,5,49.4720942,13.618054,5.670385,7.947669,556.191,224,0.441,223.559,1149.382023,447.972,1.063748,446.908252,4023.495,1680,1.295,1678.705,120.9965,96.32,0,96.32,221.424,168,0.014,167.986,510.6413804,381.305512,0.039692695,381.2658193,298,380,0.369,Ca8.1GdP7O28Eu0.007Mn0.03
45,28,0.04,27.96,189,63,8,55,434.068806,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454,570.47,224,2.52,221.48,1175.282789,447.972,6.07856,441.89344,4171.2,1680,7.4,1672.6,121.9225,96.32,0,96.32,224.75,168,0.08,167.92,515.713902,381.305512,0.2268154,381.0786966,298,350,0.369,Ca8.61CeP7O28Eu0.04Mn0.35
12.874,8,0.01,7.99,179,63,8,55,406.874806,151.964,15.999,135.965,820,200,60,140,9.78,3.44,0,3.44,34,12,2,10,52.2982092,13.618054,5.670385,7.947669,188.4,64,0.35,63.65,400.5788966,127.992,0.769132616,127.2228674,1132.91,480,1.85,478.15,35.9312,27.52,0,27.52,82.418,48,0.02,47.98,153.1897128,108.944432,0.05670385,108.8877282,298,365,0.37,Sr0.99Zn1.86P2O8Eu0.01Mn0.014
11.996,7,0.004,6.996,142,63,8,55,315.369044,151.964,15.999,135.965,825,185,60,125,9.2,3.44,0,3.44,23,7,2,5,48.6335302,13.618054,5.670385,7.947669,137.392,56,0.252,55.748,275.9745364,111.993,0.607856,111.385144,1148.3,420,0.74,419.26,31.206,24.08,0,24.08,56.492,42,0.008,41.992,131.454844,95.326378,0.02268154,95.30369646,298,381,0.37,Ca1.992Mg0.9Si2O7Eu0.004Mn0.1
21.01,12,0.01,11.99,189,63,8,55,441.2792432,151.964,15.999,135.965,800,215,50,165,11.43,3.98,0,3.98,24,7,2,5,56.291866,17.42282,5.211664,12.211156,376.63,117,0.63,116.37,838.1325632,274.654,1.51964,273.13436,2071.85,720,1.85,718.15,56.4,41.28,0,41.28,104.02,72,0.02,71.98,234.4263289,163.416648,0.05670385,163.3599442,298,350,0.37,Ba2Y3Si3O12FEu0.01
21.145,12,0.025,11.975,140,63,8,55,312.9512092,151.964,15.999,135.965,715,185,50,135,12.16,3.98,0,3.98,29,7,2,5,60.7451182,17.42282,5.670385,11.752435,254.575,100,1.575,98.425,514.6893544,200.39,3.7991,196.5909,1991.425,900,4.625,895.375,57.016,41.28,0,41.28,104.89,72,0.05,71.95,243.8991438,163.416648,0.141759625,163.2748884,298,335,0.37,Ca5P3O12FEu0.025Mn0.12
12.05,6,0.01,5.99,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,229.35,112,0.83,111.17,524.792204,274.654,2.089804,272.564196,1249,430,1.6,428.4,30.899,20.64,0,20.64,56.13,36,0.05,35.95,128.2122506,81.708324,0.07285516,81.63546884,298,336,0.3723,Ba2YB2O6ClEu0.04Bi0.01
46.18,28,0.072,27.928,212,65,8,57,486.3098813,158.92535,15.999,142.92635,1015,185,60,125,9.21,3.44,0,3.44,30,12,1,11,56.2853559,13.618054,5.1390767,8.4789773,561.556,224,4.536,219.464,1141.965449,447.972,10.941408,437.030592,4347.22,1680,13.32,1666.68,123.23,96.32,0,96.32,234.36,168,0.144,167.856,525.3055446,381.305512,0.40826772,380.8972443,298,378,0.373,Ca9NaZnP7O28Eu0.072Tb0.108
13,8,0.01,7.99,144,63,8,55,326.634762,151.964,15.999,135.965,725,200,60,140,7.58,3.44,0,3.44,17,6,2,4,41.5831474,13.618054,5.670385,7.947669,185.93,66.5,0.63,65.87,394.490884,153.335,1.51964,151.81536,1255.05,480,1.85,478.15,34.8025,27.52,0,27.52,64,48,0.02,47.98,147.5208379,108.944432,0.05670385,108.8877282,298,365,0.374,Sr1.75Ca1.24P2O8Eu0.01
9.06,6,0.01,5.99,225,83,8,75,538.7814,208.9804,15.999,192.9814,730,185,60,125,8.39,3.44,0,3.44,20,6,2,4,41.2954992,13.618054,5.670385,7.947669,173.98,102,0.83,101.17,389.280004,243.52,2.089804,241.430196,840.85,360,1.6,358.4,25.759,20.64,0,20.64,48.15,36,0.05,35.95,105.3946316,81.708324,0.07285516,81.63546884,298,298,0.375,CaSb2O6Eu0.05Bi0.01
4.08,3,0.03,2.97,201,65,9,56,487.1377532,158.92535,18.99840316,139.9269468,590,185,50,135,5.18,3.98,0,3.98,13,7,2,5,35.106801,17.42282,5.670385,11.752435,96.14,64,1.89,62.11,226.750397,157.25,4.55892,152.69108,344.3,180,5.55,174.45,13.14,11.94,0,11.94,23.16,21,0.06,20.94,58.88155755,52.26846,0.17011155,52.09834845,298,349,0.375,GdF3Eu0.03Tb0.05
6,3,0.025,2.975,135,63,3,60,323.04,151.964,6.94,145.024,690,215,60,155,7.35,3.44,0,3.44,14,6,1,5,38.18983676,13.618054,5.211664,8.40639,88.175,54.6,1.575,53.025,203.439925,133.893825,3.7991,130.094725,624.25,209.625,4.625,205,14.20775,10.32,0,10.32,24,18,0.05,17.95,59.76702779,40.854162,0.141759625,40.71240238,298,325,0.376,LiBa0.975BO3Eu0.025
44.95,28,0.01,27.99,170,63,8,55,382.858646,151.964,15.999,135.965,845,185,60,125,9.4,3.44,0,3.44,25,7,2,5,49.5395582,13.618054,5.670385,7.947669,548.93,224,0.63,223.37,1117.969147,447.972,1.51964,446.45236,4159.05,1680,1.85,1678.15,121.975,96.32,0,96.32,225.4,168,0.02,167.98,516.0341442,381.305512,0.05670385,381.2488082,298,365,0.376,Ca8.64YP7O28Eu0.01Mn0.3
36.94,24,0.01,23.99,256,65,8,57,610.007112,158.92535,15.999,142.92635,890,215,60,155,8.3,3.44,0,3.44,20,6,2,4,46.6369442,13.618054,5.211664,8.40639,643.36,192.08,0.63,191.45,1434.995025,450.08656,1.51964,448.56692,3296.2,1440,1.75,1438.25,105.3476,82.56,0,82.56,191.8,144,0.02,143.98,428.1862582,326.833296,0.05670385,326.7765922,298,233,0.3769,Ba3In3.92P6O24Eu0.01Tb0.01
7,2,0.02,1.98,150,63,7,56,337.753,151.964,14.007,137.957,800,200,60,140,10.33,3.44,0,3.44,21,6,2,4,53.7822744,14.53413,5.670385,8.863745,83,28,1.26,26.74,169.43238,56.17,3.03928,53.13072,654.7,220,3.7,216.3,17.7285,6.88,0,6.88,32,12,0.04,11.96,78.61582756,29.06826,0.1134077,28.9548523,298,450,0.378,Sr0.23Ca0.75Si2O2N2Eu0.02
6.86,2,0.02,1.98,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,91.18,31.92,1.26,30.66,192.82208,73.6008,3.03928,70.56152,641.7,220,3.7,216.3,17.558,6.88,0,6.88,31.72,12,0.04,11.96,77.50483015,29.06826,0.1134077,28.9548523,298,450,0.378,Sr0.84Si2N2O2Eu0.02
15,7,0.04,6.96,139,63,8,55,310.0624472,151.964,15.999,135.965,725,185,50,135,11.87,3.98,0,3.98,28,7,2,5,58.4101152,17.42282,5.670385,11.752435,184.72,75.2,2.52,72.68,373.9192551,150.69328,6.07856,144.61472,1452.2,676.8,7.4,669.4,39.91,24.08,0,24.08,73,42,0.08,41.92,171.1744666,95.326378,0.2268154,95.0995626,298,400,0.378,Ca3.76Si2O7F2Eu0.04Mn0.2
11.996,7,0.004,6.996,142,63,8,55,315.369044,151.964,15.999,135.965,825,185,60,125,9.2,3.44,0,3.44,23,7,2,5,48.6335302,13.618054,5.670385,7.947669,138.042,56,0.252,55.748,277.5061886,111.993,0.607856,111.385144,1147.8,420,0.74,419.26,31.218,24.08,0,24.08,56.742,42,0.008,41.992,131.4442331,95.326378,0.02268154,95.30369646,298,381,0.38,Ca1.992Mg0.85Si2O7Eu0.004Mn0.15
46.234,28,0.072,27.928,212,65,8,57,486.3098813,158.92535,15.999,142.92635,1015,185,60,125,9.21,3.44,0,3.44,30,12,1,11,56.2853559,13.618054,5.1390767,8.4789773,565.066,224,4.536,219.464,1150.547418,447.972,10.941408,437.030592,4356.67,1680,13.32,1666.68,123.23,96.32,0,96.32,234.468,168,0.144,167.856,525.6221898,381.305512,0.40826772,380.8972443,298,378,0.38,Ca9NaZnP7O28Eu0.072Tb0.162
8.0125,4,0.0025,3.9975,184,63,3,60,430.724,151.964,6.94,145.024,885,200,60,140,8.39,3.44,0,3.44,17,6,1,5,44.06530396,13.618054,5.391714761,8.226339239,90.775,38,0.145,37.855,195.45093,87.62,0.35029,87.26971,842.3125,290,0.4625,289.5375,18.5728,13.76,0,13.76,32.025,24,0.005,23.995,79.17274607,54.472216,0.0138465,54.4583695,298,361,0.38,Li2SrSiO4Eu0.01Ce0.0025
7,4,0.02,3.98,186,63,8,55,428.391044,151.964,15.999,135.965,890,215,60,155,8.78,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.40639,133.09,71.68,0.75,70.93,299.3992413,175.77856,1.64814132,174.1304187,753.7,275.2,3.7,271.5,17.5157,13.76,0,13.76,32.15,24,0.04,23.96,73.72707114,54.472216,0.1134077,54.3588083,298,390,0.38,Ba1.28Ca0.67SiO4Eu0.02Mn0.03
13.08,8,0.01,7.99,189,63,8,55,421.956946,151.964,15.999,135.965,1065,220,60,160,10.22,3.44,0,3.44,26,7,1,6,53.88022174,13.618054,4.34066354,9.27739046,174.38,64,0.63,63.37,363.3869671,127.992,1.51964,126.47236,1271.65,480,1.85,478.15,35.0485,27.52,0,27.52,64.51,48,0.02,47.98,147.1659679,108.944432,0.05670385,108.8877282,298,380,0.381,KCaYP2O8Eu0.01Mn0.07
36.9475,24,0.0075,23.9925,256,65,8,57,610.007112,158.92535,15.999,142.92635,890,215,60,155,8.3,3.44,0,3.44,20,6,2,4,46.6369442,13.618054,5.211664,8.40639,643.6875,192.57,0.4875,192.0825,1435.745892,451.23474,1.191940125,450.0427999,3297.3125,1440,1.3125,1438.6875,105.3654,82.56,0,82.56,191.825,144,0.015,143.985,428.2294623,326.833296,0.0439785,326.7893175,298,233,0.3837,Ba3In3.93P6O24Eu0.01Tb0.0075
21,12,0.07,11.93,196,63,8,55,460.186,151.964,15.999,135.965,795,215,60,155,7.11,3.44,0,3.44,15,6,2,4,36.3996134,13.618054,5.211664,8.40639,486.49,294,4.41,289.59,1099.40359,688.908,10.63748,678.27052,2222.9,930,12.95,917.05,54.7877,41.28,0,41.28,96,72,0.14,71.86,215.6048641,163.416648,0.39692695,163.0197211,298,393,0.384,Ba0.93Ca2In6O12Eu0.07
7,2,0.08,1.92,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,98,34.96,5.04,29.92,208.94952,80.6104,12.15712,68.45328,668.8,220,14.8,205.2,17.634,6.88,0,6.88,32,12,0.16,11.84,78.30064262,29.06826,0.4536308,28.6146292,298,450,0.384,Sr0.92Si2O2N2Eu0.08
7,2,0.08,1.92,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,98,34.96,5.04,29.92,208.94952,80.6104,12.15712,68.45328,668.8,220,14.8,205.2,17.634,6.88,0,6.88,32,12,0.16,11.84,78.30064262,29.06826,0.4536308,28.6146292,298,450,0.384,Sr0.92Si2N2O2Eu0.08
45,28,0.03,27.97,145,63,8,55,331.51267,151.964,15.999,135.965,705,200,60,140,7.94,3.44,0,3.44,18,6,2,4,42.0314822,13.618054,5.670385,7.947669,692.75,340.86,1.89,338.97,1500.254562,785.9514,4.55892,781.39248,4339.55,1794,5.55,1788.45,121.5315,96.32,0,96.32,224,168,0.06,167.94,512.5268743,381.305512,0.17011155,381.1354005,298,365,0.385,Sr8.97ScP7O28Eu0.03
5.059,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,87.897,40,0.747,39.253,188.7780236,91.224,1.8808236,89.3431764,525.69,180,1.44,178.56,12.6671,10.32,0,10.32,24.145,18,0.045,17.955,53.95030609,40.854162,0.065569644,40.78859236,298,310,0.3858,CaZrO3Eu0.05Bi0.009
4.09,3,0.03,2.97,201,65,9,56,487.1377532,158.92535,18.99840316,139.9269468,590,185,50,135,5.18,3.98,0,3.98,13,7,2,5,35.106801,17.42282,5.670385,11.752435,96.79,64,1.89,62.11,228.3396505,157.25,4.55892,152.69108,346.05,180,5.55,174.45,13.14,11.94,0,11.94,23.18,21,0.06,20.94,58.94019555,52.26846,0.17011155,52.09834845,298,349,0.386,GdF3Eu0.03Tb0.06
12.06,6,0.02,5.98,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,230.18,112,1.66,110.34,526.882008,274.654,4.179608,270.474392,1250.6,430,3.2,426.8,30.918,20.64,0,20.64,56.18,36,0.08,35.92,128.2851057,81.708324,0.14571032,81.56261368,298,372,0.3865,Ba2YB2O6ClEu0.04Bi0.02
19.02,12,0.02,11.98,168,83,8,75,405.0284,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638,13.618054,5.670385,7.947669,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.1271687,163.416648,0.1134077,163.3032403,298,273,0.387,Bi4Si3O12Eu0.02
19.02,12,0.02,11.98,168,83,8,75,405.0284,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638,13.618054,5.670385,7.947669,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.1271687,163.416648,0.1134077,163.3032403,348,273,0.387,Bi4Si3O12Eu0.02
10,6,0.05,5.95,142,63,8,55,318.9317213,151.964,15.999,135.965,835,185,60,125,9.18,3.44,0,3.44,23,7,1,6,46.5747067,13.618054,5.1390767,8.4789773,111.2,48,3.15,44.85,228.0557092,95.994,7.5982,88.3958,917.25,360,9.25,350.75,26.712,20.64,0,20.64,48.65,36,0.1,35.9,109.8697013,81.708324,0.28351925,81.42480475,298,365,0.39,Na0.95Sc0.85Si2O6Eu0.05Mn0.15
12,8,0.04,7.96,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,267.03,84,2.64,81.36,609.993152,191.9,6.5,185.4,1210.05,480,7,473,33.7708,27.52,0,27.52,63,48,0.08,47.92,133.1405932,108.944432,0.237562,108.70687,298,395,0.39,CsGd0.91Mo2O8Eu0.05Dy0.04
5.069,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,88.527,40,0.747,39.253,190.2976636,91.224,1.8808236,89.3431764,527.54,180,1.44,178.56,12.6671,10.32,0,10.32,24.165,18,0.045,17.955,54.00700994,40.854162,0.065569644,40.78859236,298,310,0.3906,CaZrO3Eu0.06Bi0.009
122.005,55,0.005,54.995,106,63,3,60,239.9705385,151.964,6.94,145.024,700,185,65,120,6.63,3.04,0,3.04,13,5,1,4,37.69515336,14.53413,5.391714761,9.142415239,1316.315,507,0.315,506.685,2680.504822,1052.280002,0.75982,1051.520182,13210.925,4875,0.925,4874.075,257.83,167.2,0,167.2,440.01,275,0.01,274.99,1198.247292,799.37715,0.028351925,799.3487981,298,450,0.391,Ca20Li8Al39N55Eu0.005
45,28,0.04,27.96,189,63,8,55,434.068806,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454,569.52,224,2.52,221.48,1172.459381,447.972,6.07856,441.89344,4178.8,1680,7.4,1672.6,121.818,96.32,0,96.32,223.8,168,0.08,167.92,515.462938,381.305512,0.2268154,381.0786966,298,320,0.391,Ca8.8CeP7O28Eu0.04Mn0.16
13.11,8,0.01,7.99,189,63,8,55,421.956946,151.964,15.999,135.965,1065,220,60,160,10.22,3.44,0,3.44,26,7,1,6,53.88022174,13.618054,4.34066354,9.27739046,175.13,64,0.63,63.37,365.0351084,127.992,1.51964,126.47236,1275.85,480,1.85,478.15,35.095,27.52,0,27.52,64.72,48,0.02,47.98,147.3889884,108.944432,0.05670385,108.8877282,298,380,0.3919,KCaYP2O8Eu0.01Mn0.1
14.08,8,0.08,7.92,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,297.04,111,5.04,105.96,673.40232,256.4034,12.15712,244.24628,1644.8,705,14.8,690.2,34.24,27.52,0,27.52,63.16,48,0.16,47.84,140.8476918,108.944432,0.4536308,108.4908012,298,320,0.393,Rb3LuV2O8Eu0.08
12,8,0.03,7.97,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,267.01,84,1.98,82.02,609.940652,191.9,4.875,187.025,1210.1,480,5.25,474.75,33.7706,27.52,0,27.52,63,48,0.06,47.94,133.1427006,108.944432,0.1781715,108.7662605,298,395,0.393,CsGd0.92Mo2O8Eu0.05Dy0.03
18.93,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,273.075,110.01,0.315,109.695,585.9330553,253.6599,0.75982,252.90008,1764.125,720,0.925,719.075,52.00675,41.28,0,41.28,96.01,72,0.01,71.99,218.176209,163.416648,0.028351925,163.3882961,298,350,0.394,Sr2.895ScP3O12Eu0.005Mn0.03
13,5,0.08,4.92,238,63,7,56,550.8893785,151.964,14.007,137.957,1140,215,60,155,13.05,3.44,0,3.44,27,6,2,4,65.0838116,14.53413,5.211664,9.322466,193.36,39,5.04,33.96,419.687077,88.90584,12.15712,76.74872,1301.6,325,14.8,310.2,31.1628,15.2,0,15.2,56,25,0.16,24.84,139.8405638,72.67065,0.4536308,72.2170192,298,365,0.398,Ba0.52Sr0.4YSi2Al2O2N5Eu0.08
12.15,7,0.15,6.85,187,63,16,47,432.73047,151.964,32.06,119.904,790,195,100,95,6.49,2.58,0,2.58,16,6,2,4,33.719752,10.36001,5.5769,4.78311,291.45,112,9.45,102.55,635.36707,224.42,22.7946,201.6254,1492.75,700,27.75,672.25,25.59,18.06,0,18.06,56.3,42,0.3,41.7,103.0585884,72.52007,0.85055775,71.66951225,300,405,0.4,CaLaGa3S7Eu0.15
12,7,0.15,6.85,187,63,16,47,432.73047,151.964,32.06,119.904,790,195,100,95,6.49,2.58,0,2.58,16,6,2,4,33.719752,10.36001,5.5769,4.78311,288.45,112,9.45,102.55,629.35537,224.42,22.7946,201.6254,1465.75,700,27.75,672.25,25.44,18.06,0,18.06,56,42,0.3,41.7,102.1416151,72.52007,0.85055775,71.66951225,300,405,0.4,Ca0.85LaGa3S7Eu0.15
11.996,7,0.004,6.996,142,63,8,55,315.369044,151.964,15.999,135.965,825,185,60,125,9.2,3.44,0,3.44,23,7,2,5,48.6335302,13.618054,5.670385,7.947669,138.692,56,0.252,55.748,279.0378408,111.993,0.607856,111.385144,1147.3,420,0.74,419.26,31.23,24.08,0,24.08,56.992,42,0.008,41.992,131.4336223,95.326378,0.02268154,95.30369646,298,381,0.4,Ca1.992Mg0.8Si2O7Eu0.004Mn0.2
12,8,0.02,7.98,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,266.99,84,1.32,82.68,609.888152,191.9,3.25,188.65,1210.15,480,3.5,476.5,33.7704,27.52,0,27.52,63,48,0.04,47.96,133.1448081,108.944432,0.118781,108.825651,298,395,0.4,CsGd0.93Mo2O8Eu0.05Dy0.02
14.108,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,167.004,64,0.504,63.496,338.8931097,127.992,1.215712,126.776288,1455.48,480,1.48,478.52,35.805,27.52,0,27.52,64.716,48,0.016,47.984,152.4126195,108.944432,0.04536308,108.8990689,298,365,0.4,KNaCa2P2O8Eu0.008Mn0.1
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,105.5,28,1.26,26.74,229.94238,68.6635,3.03928,65.62422,677.2,220,3.7,216.3,17.661,6.88,0,6.88,32,12,0.04,11.96,78.06050996,29.06826,0.1134077,28.9548523,298,450,0.401,Sr0.48Ba0.5Si2O2N2Eu0.02
19,12,0.05,11.95,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.12,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.3,114,3.15,110.85,747.2308965,262.86,7.5982,255.2618,1919.5,720,9.25,710.75,50.065,41.28,0,41.28,95.95,72,0.1,71.9,206.3213849,163.416648,0.28351925,163.1331288,298,370,0.401,Sr3La0.95V3O12Eu0.05
9.1,6,0.1,5.9,196,83,8,75,472.8934,208.9804,15.999,192.9814,550,185,60,125,7.5,3.44,0,3.44,19,6,2,4,33.666385,13.618054,5.670385,7.947669,262.3,166,6.3,159.7,625.1012,417.9608,15.1964,402.7644,843.5,360,18.5,341.5,26.6,20.64,0,20.64,52.2,36,0.2,35.8,103.9388245,81.708324,0.5670385,81.1412855,298,328,0.401,Bi2MoO6Eu0.1
7,2,0.02,1.98,186,63,7,56,435.002,151.964,14.007,137.957,835,215,60,155,10.22,3.44,0,3.44,21,6,2,4,52.8807832,14.53413,5.211664,9.322466,105.5,28,1.26,26.74,229.94238,68.6635,3.03928,65.62422,677.2,220,3.7,216.3,17.661,6.88,0,6.88,32,12,0.04,11.96,78.06050996,29.06826,0.1134077,28.9548523,298,450,0.401,Sr0.48Ba0.5Si2N2O2Eu0.02
18.98,12,0.01,11.99,188,63,8,55,430.400646,151.964,15.999,135.965,865,200,60,140,9.35,3.44,0,3.44,25,7,2,5,49.1212702,13.618054,5.670385,7.947669,291.15,106.02,0.63,105.39,629.6834139,244.4598,1.51964,242.94016,1785.05,720,1.85,718.15,51.9995,41.28,0,41.28,96.86,72,0.02,71.98,218.3774726,163.416648,0.05670385,163.3599442,298,355,0.401,Sr2.79YP3O12Eu0.01Mn0.18
